Item,GUID,Type,Reference
msDFSR-DfsLinkTarget,f7b85ba9-3bf9-428f-aab4-2eee6d56f063,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-DfsLinkTarget
msDFSR-DfsPath,2cc903e2-398c-443b-ac86-ff6b01eac7ba,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-DfsPath
msDFSR-DirectoryFilter,93c7b477-1f2e-4b40-b7bf-007e8d038ccf,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-DirectoryFilter
msDFSR-DisablePacketPrivacy,6a84ede5-741e-43fd-9dd6-aa0f61578621,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-DisablePacketPrivacy
msDFSR-Enabled,03726ae7-8e7d-4446-8aae-a91657c00993,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-Enabled
msDFSR-Extension,78f011ec-a766-4b19-adcf-7b81ed781a4d,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-Extension
msDFSR-FileFilter,d68270ac-a5dc-4841-a6ac-cd68be38c181,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-FileFilter
msDFSR-Flags,fe515695-3f61-45c8-9bfa-19c148c57b09,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-Flags
msDFSR-GlobalSettings,7b35dbad-b3ec-486a-aad4-2fec9d6ea6f6,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-GlobalSettings
msDFSR-Keywords,048b4692-6227-4b67-a074-c4437083e14b,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-Keywords
msDFSR-LocalSettings,fa85c591-197f-477e-83bd-ea5a43df2239,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-LocalSettings
msDFSR-MaxAgeInCacheInMin,2ab0e48d-ac4e-4afc-83e5-a34240db6198,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-MaxAgeInCacheInMin
msDFSR-Member,4229c897-c211-437c-a5ae-dbf705b696e5,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-Member
msDFSR-MemberReference,261337aa-f1c3-44b2-bbea-c88d49e6f0c7,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-MemberReference
msDFSR-MemberReferenceBL,adde62c6-1880-41ed-bd3c-30b7d25e14f0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-MemberReferenceBL
msDFSR-MinDurationCacheInMin,4c5d607a-ce49-444a-9862-82a95f5d1fcc,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-MinDurationCacheInMin
msDFSR-OnDemandExclusionDirectoryFilter,7d523aff-9012-49b2-9925-f922a0018656,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-OnDemandExclusionDirectoryFilter
msDFSR-OnDemandExclusionFileFilter,a68359dc-a581-4ee6-9015-5382c60f0fb4,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-OnDemandExclusionFileFilter
msDFSR-Options,d6d67084-c720-417d-8647-b696237a114c,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-Options
msDFSR-Options2,11e24318-4ca6-4f49-9afe-e5eb1afa3473,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-Options2
msDFSR-Priority,eb20e7d6-32ad-42de-b141-16ad2631b01b,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-Priority
msDFSR-RdcEnabled,e3b44e05-f4a7-4078-a730-f48670a743f8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-RdcEnabled
msDFSR-RdcMinFileSizeInKb,f402a330-ace5-4dc1-8cc9-74d900bf8ae0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-RdcMinFileSizeInKb
msDFSR-ReadOnly,5ac48021-e447-46e7-9d23-92c0c6a90dfb,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-ReadOnly
msDFSR-ReplicationGroup,1c332fe0-0c2a-4f32-afca-23c5e45a9e77,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-ReplicationGroup
msDFSR-ReplicationGroupGuid,2dad8796-7619-4ff8-966e-0a5cc67b287f,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-ReplicationGroupGuid
msDFSR-ReplicationGroupType,eeed0fc8-1001-45ed-80cc-bbf744930720,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-ReplicationGroupType
msDFSR-RootFence,51928e94-2cd8-4abe-b552-e50412444370,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-RootFence
msDFSR-RootPath,d7d5e8c1-e61f-464f-9fcf-20bbe0a2ec54,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-RootPath
msDFSR-RootSizeInMb,90b769ac-4413-43cf-ad7a-867142e740a3,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-RootSizeInMb
msDFSR-Schedule,4699f15f-a71f-48e2-9ff5-5897c0759205,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-Schedule
msDFSR-StagingCleanupTriggerInPercent,d64b9c23-e1fa-467b-b317-6964d744d633,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-StagingCleanupTriggerInPercent
msDFSR-StagingPath,86b9a69e-f0a6-405d-99bb-77d977992c2a,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-StagingPath
msDFSR-StagingSizeInMb,250a8f20-f6fc-4559-ae65-e4b24c67aebe,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-StagingSizeInMb
msDFSR-Subscriber,e11505d7-92c4-43e7-bf5c-295832ffc896,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-Subscriber
msDFSR-Subscription,67212414-7bcc-4609-87e0-088dad8abdee,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-Subscription
msDFSR-TombstoneExpiryInMin,23e35d4c-e324-4861-a22f-e199140dae00,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-TombstoneExpiryInMin
msDFSR-Topology,04828aa9-6e42-4e80-b962-e2fe00754d17,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-Topology
msDFSR-Version,1a861408-38c3-49ea-ba75-85481a77c655,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDFSR-Version
msDNS-DNSKEYRecords,28c458f5-602d-4ac9-a77c-b3f1be503a7e,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-DNSKEYRecords
msDNS-DNSKEYRecordSetTTL,8f4e317f-28d7-442c-a6df-1f491f97b326,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-DNSKEYRecordSetTTL
msDNS-DSRecordAlgorithms,5c5b7ad2-20fa-44bb-beb3-34b9c0f65579,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-DSRecordAlgorithms
msDNS-DSRecordSetTTL,29869b7c-64c4-42fe-97d5-fbc2fa124160,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-DSRecordSetTTL
msDNS-IsSigned,aa12854c-d8fc-4d5e-91ca-368b8d829bee,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-IsSigned
msDNS-KeymasterZones,0be0dd3b-041a-418c-ace9-2f17d23e9d42,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-KeymasterZones
msDNS-MaintainTrustAnchor,0dc063c1-52d9-4456-9e15-9c2434aafd94,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-MaintainTrustAnchor
msDNS-NSEC3CurrentSalt,387d9432-a6d1-4474-82cd-0a89aae084ae,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-NSEC3CurrentSalt
msDNS-NSEC3HashAlgorithm,ff9e5552-7db7-4138-8888-05ce320a0323,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-NSEC3HashAlgorithm
msDNS-NSEC3Iterations,80b70aab-8959-4ec0-8e93-126e76df3aca,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-NSEC3Iterations
msDNS-NSEC3OptOut,7bea2088-8ce2-423c-b191-66ec506b1595,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-NSEC3OptOut
msDNS-NSEC3RandomSaltLength,13361665-916c-4de7-a59d-b1ebbd0de129,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-NSEC3RandomSaltLength
msDNS-NSEC3UserSalt,aff16770-9622-4fbc-a128-3088777605b9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-NSEC3UserSalt
msDNS-ParentHasSecureDelegation,285c6964-c11a-499e-96d8-bf7c75a223c6,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-ParentHasSecureDelegation
msDNS-PropagationTime,ba340d47-2181-4ca0-a2f6-fae4479dab2a,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-PropagationTime
msDNS-RFC5011KeyRollovers,27d93c40-065a-43c0-bdd8-cdf2c7d120aa,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-RFC5011KeyRollovers
msDNS-SecureDelegationPollingPeriod,f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-SecureDelegationPollingPeriod
msDNS-ServerSettings,ef2fc3ed-6e18-415b-99e4-3114a8cb124b,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-ServerSettings
msDNS-SignatureInceptionOffset,03d4c32e-e217-4a61-9699-7bbc4729a026,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-SignatureInceptionOffset
msDNS-SigningKeyDescriptors,3443d8cd-e5b6-4f3b-b098-659a0214a079,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-SigningKeyDescriptors
msDNS-SigningKeys,b7673e6d-cad9-4e9e-b31a-63e8098fdd63,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-SigningKeys
msDNS-SignWithNSEC3,c79f2199-6da1-46ff-923c-1f3f800c721e,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDNS-SignWithNSEC3
msDRM-IdentityCertificate,e85e1204-3434-41ad-9b56-e2901228fff0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDRM-IdentityCertificate
msDS-AdditionalDnsHostName,80863791-dbe9-4eb8-837e-7f0ab55d9ac7,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AdditionalDnsHostName
msDS-AdditionalSamAccountName,975571df-a4d5-429a-9f59-cdc6581d91e6,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AdditionalSamAccountName
msDS-AllowedDNSSuffixes,8469441b-9ac4-4e45-8205-bd219dbf672d,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AllowedDNSSuffixes
msDS-AllowedToActOnBehalfOfOtherIdentity,3f78c3e5-f79a-46bd-a0b8-9d18116ddc79,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AllowedToActOnBehalfOfOtherIdentity
msDS-AllowedToDelegateTo,800d94d7-b7a1-42a1-b14d-7cae1423d07f,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AllowedToDelegateTo
msDS-AllUsersTrustQuota,d3aa4a5c-4e03-4810-97aa-2b339e7a434b,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AllUsersTrustQuota
msDS-App-Configuration,90df3c3e-1854-4455-a5d7-cad40d56657a,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-App-Configuration
msDS-AppData,9e67d761-e327-4d55-bc95-682f875e2f8e,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AppData
msDS-AppliesToResourceTypes,693f2006-5764-3d4a-8439-58f04aab4b59,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AppliesToResourceTypes
msDS-Approx-Immed-Subordinates,e185d243-f6ce-4adb-b496-b0c005d7823c,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-Approx-Immed-Subordinates
msDS-ApproximateLastLogonTimeStamp,a34f983b-84c6-4f0c-9050-a3a14a1d35a4,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-ApproximateLastLogonTimeStamp
msDS-AssignedAuthNPolicy,b87a0ad8-54f7-49c1-84a0-e64d12853588,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AssignedAuthNPolicy
msDS-AssignedAuthNPolicyBL,2d131b3c-d39f-4aee-815e-8db4bc1ce7ac,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AssignedAuthNPolicyBL
msDS-AssignedAuthNPolicySilo,b23fc141-0df5-4aea-b33d-6cf493077b3f,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AssignedAuthNPolicySilo
msDS-AssignedAuthNPolicySiloBL,33140514-f57a-47d2-8ec4-04c4666600c7,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AssignedAuthNPolicySiloBL
msDS-AuthenticatedAtDC,3e1ee99c-6604-4489-89d9-84798a89515a,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AuthenticatedAtDC
msDS-AuthenticatedToAccountlist,e8b2c971-a6df-47bc-8d6f-62770d527aa5,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AuthenticatedToAccountlist
msDS-AuthNPolicies,3a9adf5d-7b97-4f7e-abb4-e5b55c1c06b4,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AuthNPolicies
msDS-AuthNPolicy,ab6a1156-4dc7-40f5-9180-8e4ce42fe5cd,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AuthNPolicy
msDS-AuthNPolicyEnforced,7a560cc2-ec45-44ba-b2d7-21236ad59fd5,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AuthNPolicyEnforced
msDS-AuthNPolicySilo,f9f0461e-697d-4689-9299-37e61d617b0d,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AuthNPolicySilo
msDS-AuthNPolicySiloEnforced,f2f51102-6be0-493d-8726-1546cdbc8771,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AuthNPolicySiloEnforced
msDS-AuthNPolicySiloMembers,164d1e05-48a6-4886-a8e9-77a2006e3c77,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AuthNPolicySiloMembers
msDS-AuthNPolicySiloMembersBL,11fccbc7-fbe4-4951-b4b7-addf6f9efd44,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AuthNPolicySiloMembersBL
msDS-AuthNPolicySilos,d2b1470a-8f84-491e-a752-b401ee00fe5c,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AuthNPolicySilos
msDS-Auxiliary-Classes,c4af1073-ee50-4be0-b8c0-89a41fe99abe,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-Auxiliary-Classes
msDS-AzAdminManager,cfee1051-5f28-4bae-a863-5d0cc18a8ed1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzAdminManager
msDS-AzApplication,ddf8de9b-cba5-4e12-842e-28d8b66f75ec,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzApplication
msDS-AzApplicationData,503fc3e8-1cc6-461a-99a3-9eee04f402a7,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzApplicationData
msDS-AzApplicationName,db5b0728-6208-4876-83b7-95d3e5695275,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzApplicationName
msDS-AzApplicationVersion,7184a120-3ac4-47ae-848f-fe0ab20784d4,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzApplicationVersion
msDS-AzBizRule,33d41ea8-c0c9-4c92-9494-f104878413fd,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzBizRule
msDS-AzBizRuleLanguage,52994b56-0e6c-4e07-aa5c-ef9d7f5a0e25,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzBizRuleLanguage
msDS-AzClassId,013a7277-5c2d-49ef-a7de-b765b36a3f6f,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzClassId
msDS-AzDomainTimeout,6448f56a-ca70-4e2e-b0af-d20e4ce653d0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzDomainTimeout
msDS-AzGenerateAudits,f90abab0-186c-4418-bb85-88447c87222a,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzGenerateAudits
msDS-AzGenericData,b5f7e349-7a5b-407c-a334-a31c3f538b98,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzGenericData
msDS-AzLastImportedBizRulePath,665acb5c-bb92-4dbc-8c59-b3638eab09b3,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzLastImportedBizRulePath
msDS-AzLDAPQuery,5e53368b-fc94-45c8-9d7d-daf31ee7112d,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzLDAPQuery
msDS-AzMajorVersion,cfb9adb7-c4b7-4059-9568-1ed9db6b7248,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzMajorVersion
msDS-AzMinorVersion,ee85ed93-b209-4788-8165-e702f51bfbf3,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzMinorVersion
msDS-AzObjectGuid,8491e548-6c38-4365-a732-af041569b02c,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzObjectGuid
msDS-AzOperation,860abe37-9a9b-4fa4-b3d2-b8ace5df9ec5,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzOperation
msDS-AzOperationID,a5f3b553-5d76-4cbe-ba3f-4312152cab18,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzOperationID
msDS-AzRole,8213eac9-9d55-44dc-925c-e9a52b927644,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzRole
msDS-AzScope,4feae054-ce55-47bb-860e-5b12063a51de,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzScope
msDS-AzScopeName,515a6b06-2617-4173-8099-d5605df043c6,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzScopeName
msDS-AzScriptEngineCacheMax,2629f66a-1f95-4bf3-a296-8e9d7b9e30c8,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzScriptEngineCacheMax
msDS-AzScriptTimeout,87d0fb41-2c8b-41f6-b972-11fdfd50d6b0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzScriptTimeout
msDS-AzTask,1ed3a473-9b1b-418a-bfa0-3a37b95a5306,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzTask
msDS-AzTaskIsRoleDefinition,7b078544-6c82-4fe9-872f-ff48ad2b2e26,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-AzTaskIsRoleDefinition
msDS-Behavior-Version,d31a8757-2447-4545-8081-3bb610cacbf2,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-Behavior-Version
msDS-BridgeHeadServersUsed,3ced1465-7b71-2541-8780-1e1ea6243a82,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-BridgeHeadServersUsed
msDS-ByteArray,f0d8972e-dd5b-40e5-a51d-044c7c17ece7,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-ByteArray
msDS-Cached-Membership,69cab008-cdd4-4bc9-bab8-0ff37efe1b20,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-Cached-Membership
msDS-Cached-Membership-Time-Stamp,3566bf1f-beee-4dcb-8abe-ef89fcfec6c1,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-Cached-Membership-Time-Stamp
msDS-ClaimAttributeSource,eebc123e-bae6-4166-9e5b-29884a8b76b0,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-ClaimAttributeSource
msDS-ClaimIsSingleValued,cd789fb9-96b4-4648-8219-ca378161af38,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-ClaimIsSingleValued
msDS-ClaimIsValueSpaceRestricted,0c2ce4c7-f1c3-4482-8578-c60d4bb74422,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-ClaimIsValueSpaceRestricted
msDS-ClaimPossibleValues,2e28edee-ed7c-453f-afe4-93bd86f2174f,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-ClaimPossibleValues
msDS-ClaimSharesPossibleValuesWith,52c8d13a-ce0b-4f57-892b-18f5a43a2400,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-ClaimSharesPossibleValuesWith
msDS-ClaimSharesPossibleValuesWithBL,54d522db-ec95-48f5-9bbd-1880ebbb2180,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-ClaimSharesPossibleValuesWithBL
msDS-ClaimSource,fa32f2a6-f28b-47d0-bf91-663e8f910a72,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-ClaimSource
msDS-ClaimSourceType,92f19c05-8dfa-4222-bbd1-2c4f01487754,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-ClaimSourceType
msDS-ClaimsTransformationPolicies,c8fca9b1-7d88-bb4f-827a-448927710762,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-ClaimsTransformationPolicies
msDS-ClaimsTransformationPolicyType,2eeb62b3-1373-fe45-8101-387f1676edc7,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-ClaimsTransformationPolicyType
msDS-ClaimType,81a3857c-5469-4d8f-aae6-c27699762604,Object/Attributes,https://learn.microsoft.com/en-us/windows/win32/adschema/a-msDS-ClaimType
